schema_version,run_id,scan_date,scan_time,scan_timestamp,ticker,company,sector,subsector,exchange,strategy,recommendation,signals_today,confidence,rank_score,portfolio_rank,regime_today,open,high,low,close,cmp,volume,opportunity_score,risk_score,trend_score,momentum_score,volume_score,quality_score,institutional_score,alpha_score,execution_score,portfolio_fit_score,composite_score,recommendation_score,above_200dma,above_50dma,accumulation_score,atr,atr_adjusted_return,atr_pct,atr_points,atr_risk_multiple,avg20_volume,avg_days,avg_loss_%,avg_win_%,bottom_10_percent,breakout_strength,bt_from,bt_to,cagr_%,cagr_%_pct,cagr_score,candle_range,candle_range_%,capital_efficiency,confidence_pct,confidence_quality,confidence_score,confidence_weighted_return,consistency_quality,conviction_momentum,cut_exits,day_chg_%,distribution_risk,downside_exposure_pct,drawdown_score,entry,entry_distance_pct,entry_ref,exp_per_day_%,expectancy,expectancy_pct,expectancy_score,expected_return_pct,expected_return_points,gap_%,hist_trades,institutional_decile,institutional_grade,institutional_participation,institutional_percentile,institutional_quintile,institutional_rank,limit_price,liquidity_efficiency,liquidity_quality,liquidity_score,max_consecutive_losses,max_drawdown_%,max_drawdown_%_pct,momentum_acceleration,momentum_band,momentum_decile,momentum_efficiency,momentum_persistence,momentum_quality,momentum_quintile,momentum_trend_ratio,opportunity_efficiency,opportunity_quality,participation_score,pct_from_200dma,pct_from_20dma,pct_from_50dma,profit_factor,profit_factor_pct,profit_factor_score,quality_band,quality_decile,quality_quintile,recommendation_band,recovery_factor,recovery_factor_pct,recovery_score,relative_momentum,relative_strength,relative_strength_pct,relative_strength_score,remaining_upside_pct,remarks,return_per_day_pct,return_to_atr_ratio,reward_quality,reward_risk_ratio,reward_risk_ratio_pct,reward_risk_score,risk_adjusted_return,risk_decile,risk_pct,risk_per_day_pct,risk_points,risk_quality,risk_quintile,risk_reward,roc,roc_strength,rsi,rsi_strength,rsi_trend_score,seq_trades,signal_date,stability_quality,status,stop_cushion_pct,stop_hit_pct,stop_hits,stop_loss,stop_loss_buffer,target,target_completion_pct,target_hit_pct,target_hits,target_hold_days,target_stop_distance_ratio,time_exits,time_loss,time_pct,time_win,top_10_percent,top_decile,top_quintile,total_return_sum_%,trade_history_score,trade_status,trail_exits,trail_pct,trend_alignment,trend_conviction,trend_decile,trend_quality,trend_quintile,trend_strength,turnover_quality,volatility_efficiency,volume_band,volume_conviction,volume_decile,volume_efficiency,volume_quintile,volume_ratio,volume_strength,win_rate,win_rate_pct,win_rate_score,yahoo,years
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,IREDA,,Financial Services,,NSE,PASS_combined,WATCH,False,0.0,4.55,,,119.6,120.6,119.2,119.59,119.59,4003980,1.04,26.27,9.18,47.22,20.14,10.04,17.94,15.03,21.63,12.21,16.8,14.5045,False,False,-1.7576,2.3,4.0052,1.92,2.3,2.0052,3850501,4.2,-5.21,3.59,True,0.0,2023-11-29,2026-07-31,-20.02,40.909090909090914,0.0,1.4,1.17,0.0769,27.27272727272727,0.0,0.0,0.0,6.782,-0.0,0,-0.24,0.9412,3.8465,13.2,119.59,0.0,119.58999633789062,-0.746,-3.16,4.545454545454546,0.0,7.69,9.2,-0.23,30,1,E,43.961,9.0909,1,21,,0.3562,37.965,55.79,4,-43.41,9.090909090909092,-0.8802,Average,5,4.0068,0.0,0.8261,3,-0.8802,1.9974,13.655,0.0,-8.66,-1.81,-3.98,0.21,4.545454545454546,0.0,Very Weak,1,1,Very Weak,2.0,77.27272727272727,0.0,-0.0,-11.59,18.181818181818183,21.0,7.693,limited history: 2.7y (<10y) - lower confidence,2.5633,4.0052,1.77,0.69,9.090909090909092,23.0,1.9974,2,3.85,1.2833,4.6,2.08,1,0.69,-1.69,28.6,38.88,29.39,47.20000000000001,20,,3.1438,ok,3.8465,73.3,22,114.99,4.6,128.79,0.0,13.3,4,3.0,2.0,0,0,0.0,0,False,False,False,-94.79,40.0,WATCH,4,13.3,0,19.073,2,28.2,1,0.0,6.6234,1.0403,Weak,0.0,2,7.3942,1,1.04,72.15,23.3,4.545454545454546,33.3,IREDA,2.7
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,LAURUSLABS,,Healthcare,,NSE,PASS_combined,BUY,True,13.06,50.46,1.0,UPTREND,1785.0,1826.6,1785.0,1816.2,1816.2,2502212,39.99,42.74,99.31,76.08,60.55,60.34,60.98,66.81,55.55,48.96,58.95,53.9525,True,True,20.7792,44.91,4.004,2.47,44.91,2.004,2263459,9.0,-4.35,8.9,False,55.5,2018-01-01,2026-07-31,-12.92,77.27272727272727,0.0,41.6,2.29,0.0989,95.45454545454545,69.25,100.0,1.2916,76.528,0.3193,0,1.96,1.1706,4.946,0.0,1816.2,0.0,1816.199951171875,0.268,2.41,95.45454545454545,48.2,9.89,179.65,0.21,641,10,C,63.953,100.0,5,1,,11.5245,54.105,47.66,8,-80.69,63.63636363636363,7.5789,Strong,10,4.0047,1.11,0.6731,5,7.5789,1.998,41.365,10.4976,56.62,13.4,21.57,2.13,95.45454545454545,56.5,Strong,10,5,Average,1.9999,86.36363636363636,0.0,2.4448,56.17,100.0,100.0,9.8915,limited history: 8.6y (<10y) - lower confidence,0.7064,4.004,29.62,2.05,86.36363636363636,68.3,1.9977,6,4.95,0.3536,89.83,73.61,3,2.05,18.72,100.0,81.83,26.69,45.425000000000004,131,2026-07-31,28.6196,ok,4.946,48.4,310,1726.37,89.83,1995.85,0.0,33.4,214,14.0,1.9999,0,0,0.0,0,True,True,True,1543.79,100.0,NEW,117,18.3,2,98.038,10,87.695,5,100.0,79.8254,0.8089,Strong,0.145,10,8.9099,5,1.11,80.38,51.0,100.0,72.9,LAURUSLABS,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,NESTLEIND,,Fast Moving Consumer Goods,,NSE,PASS_combined,WATCH,False,0.0,13.19,,,1529.0,1529.0,1497.5,1509.6,1509.6,2501756,16.51,38.44,87.41,77.98,25.23,32.68,44.86,53.15,27.09,29.56,40.32,34.9385,True,True,6.0008,33.63,3.9955,2.23,33.63,2.0,2394366,10.1,-2.86,4.16,False,52.0,2018-01-01,2026-07-31,-2.13,100.0,0.0,31.5,2.09,0.0891,27.27272727272727,0.0,0.0,0.0,31.269,0.0,0,-0.73,1.0931,4.4555,33.8,1509.6,0.0,1509.5999755859375,-0.041,-0.41,31.818181818181817,0.0,8.91,134.53,0.55,172,5,C,40.709,45.4545,3,13,,5.1115,36.445,47.66,9,-33.12,4.545454545454546,2.5874,Strong,10,3.9962,1.04,0.7319,5,2.5874,1.9978,27.475,0.0,14.47,3.5,6.0,0.78,31.818181818181817,0.0,Weak,4,2,Weak,2.0001,100.0,0.0,0.0,2.64,50.0,56.6,8.9116,limited history: 8.6y (<10y) - lower confidence,0.4455,3.9955,17.21,1.45,40.909090909090914,48.3,1.9978,5,4.46,0.223,67.26,42.05,3,1.45,5.77,58.71,63.91,94.66,90.22500000000001,38,,27.0619,ok,4.4555,63.4,109,1442.34,67.26,1644.13,0.0,16.3,28,20.0,2.0001,1,1,0.6,0,False,False,False,-70.98,100.0,WATCH,34,19.8,2,78.694,10,82.695,5,100.0,63.0663,0.8959,Weak,0.0,4,8.5673,2,1.04,72.15,34.9,27.27272727272727,49.9,NESTLEIND,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,PAYTM,,Financial Services,,NSE,PASS_combined,WATCH,False,0.0,12.36,,,1322.2,1360.0,1322.2,1343.0,1343.0,2301331,64.68,36.54,72.66,54.33,22.4,33.14,48.16,64.49,25.07,43.62,46.72,45.171,True,True,-0.2368,42.59,4.0032,3.17,42.59,2.0,3616063,7.1,-4.22,4.68,False,32.0,2021-11-18,2026-07-31,-23.49,18.181818181818183,0.0,37.8,2.81,0.1269,27.27272727272727,0.0,0.0,0.0,26.278,-0.0,0,0.79,1.9329,6.3425,0.0,1343.0,0.0,1343.0,-0.125,-0.89,27.27272727272727,0.0,12.69,170.36,-0.77,283,7,C,26.024,63.6364,4,9,,15.5108,34.31,46.22,7,-71.74,27.27272727272727,-0.1167,Average,6,4.0016,0.64,0.5452,3,-0.1167,2.0016,50.61,0.0,12.13,2.54,13.09,0.66,25.0,0.0,Weak,5,3,Average,2.0,56.81818181818182,0.0,-0.0,23.44,95.45454545454545,100.0,12.685,limited history: 4.7y (<10y) - lower confidence,1.4929,4.0032,65.08,1.11,22.727272727272727,37.0,2.0015,4,6.34,0.7459,85.18,24.17,2,1.11,-0.37,33.93,64.6,92.05,88.50000000000001,70,,17.4245,ok,6.3425,61.8,175,1257.82,85.18,1513.36,0.0,26.1,74,8.5,2.0,0,0,0.0,0,False,False,False,-251.62,100.0,WATCH,34,12.0,2,66.849,8,63.495,4,100.0,18.2522,0.6314,Weak,0.0,3,19.8281,2,0.64,25.12,37.5,40.909090909090914,53.6,PAYTM,4.7
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,PHOENIXLTD,,Realty,,NSE,PASS_combined,WATCH,False,0.0,10.15,,,1889.1,1917.4,1881.1,1893.3,1893.3,720701,48.92,20.9,32.89,26.69,13.49,20.13,28.28,38.55,14.64,29.0,28.26,28.629,True,False,-6.7683,54.2,4.0035,2.86,54.2,2.0035,932721,7.1,-4.44,4.16,True,19.25,2018-01-01,2026-07-31,-30.5,4.545454545454546,0.0,36.3,1.92,0.1145,27.27272727272727,0.0,0.0,0.0,12.565,-0.0,0,0.29,1.6158,5.7255,0.0,1893.3,0.0,1893.300048828125,-0.233,-1.65,9.090909090909092,0.0,11.45,216.79,0.06,518,2,D,22.583,13.6364,1,20,,12.6736,19.82,26.15,16,-95.52,100.0,-3.0734,Weak,1,4.0036,0.385,0.5949,1,-3.0734,1.9983,34.91,0.0,6.51,-7.71,-1.43,0.45,13.636363636363635,0.0,Weak,2,1,Weak,1.9999,25.0,0.0,-0.0,5.54,54.54545454545454,63.8,11.4504,limited history: 8.6y (<10y) - lower confidence,1.145,4.0035,49.38,0.94,18.181818181818183,31.3,1.9983,1,5.73,0.573,108.4,15.23,1,0.94,-8.79,0.0,37.16,22.86,42.89999999999999,122,,8.5207,ok,5.7255,66.8,346,1784.9,108.4,2110.09,0.0,22.4,116,10.0,1.9999,0,0,0.0,0,False,False,False,-856.17,100.0,WATCH,56,10.8,1,26.591,4,29.79,2,50.0,13.2908,0.6987,Very Weak,0.0,1,14.8701,1,0.77,40.41,32.4,9.090909090909092,46.3,PHOENIXLTD,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,POLYCAB,,Capital Goods,,NSE,PASS_combined,WATCH,False,4.18,34.86,,,8924.0,9135.5,8924.0,9106.5,9106.5,283246,32.78,43.42,44.71,56.98,14.2,36.08,39.13,42.41,23.85,37.29,36.53,36.911,True,False,2.07,225.67,3.996,2.48,225.67,2.0,375825,9.7,-3.44,6.73,False,18.75,2019-04-16,2026-07-31,-14.73,63.63636363636363,0.0,211.5,2.32,0.0991,77.27272727272727,22.16,41.8,0.4142,27.333,0.0048,0,2.37,1.4171,4.9561,0.0,9106.5,0.0,9106.5,0.101,0.98,81.81818181818183,19.6,9.91,902.67,0.31,596,3,D,22.07,27.2727,2,17,,9.4195,12.105,10.01,9,-74.07,36.36363636363637,1.1129,Average,7,3.9969,0.375,0.6706,4,1.1129,1.998,38.1,1.5909,12.25,-0.28,-3.45,1.5,81.81818181818183,25.0,Weak,6,3,Weak,2.0,77.27272727272727,0.0,0.1154,9.75,63.63636363636363,74.4,9.9124,limited history: 7.3y (<10y) - lower confidence,0.6607,3.996,29.88,1.96,81.81818181818183,65.3,1.9979,6,4.96,0.3307,451.33,68.88,3,1.96,2.76,46.56,47.57,62.35,68.92500000000001,102,,12.8477,ok,4.9561,54.9,327,8655.17,451.33,10009.17,0.0,23.8,142,15.0,2.0,0,0,0.0,0,False,False,False,581.97,100.0,WATCH,127,21.3,1,44.728,5,50.845,3,50.0,17.0166,0.8056,Very Weak,0.0313,2,13.2133,1,0.75,38.06,43.5,81.81818181818183,62.1,POLYCAB,7.3
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,RBLBANK,,Financial Services,,NSE,PASS_combined,BUY,True,0.0,11.63,,UPTREND,380.0,381.8,373.0,375.5,375.5,5846031,40.0,54.73,77.59,64.87,27.57,34.52,49.98,57.49,34.19,42.23,47.15,44.6885,True,True,1.6482,10.09,3.9963,2.69,10.09,1.9963,7114222,7.9,-4.26,5.73,False,41.0,2018-01-01,2026-07-31,-13.78,68.18181818181817,0.0,8.8,2.34,0.1075,27.27272727272727,0.0,0.0,0.0,28.791,0.0,0,-0.67,1.478,5.3742,0.0,375.5,0.0,375.5,-0.124,-0.98,22.727272727272727,0.0,10.75,40.37,0.52,442,7,C,38.816,68.1818,4,8,,10.8401,44.95,62.33,12,-72.32,31.818181818181817,0.7472,Strong,8,3.9967,0.82,0.6274,4,0.7472,2.0019,47.365,0.0,15.35,2.04,3.43,0.66,25.0,0.0,Weak,5,3,Average,2.0005,47.72727272727273,0.0,0.0,12.78,72.72727272727273,82.0,10.751,limited history: 8.6y (<10y) - lower confidence,1.075,3.9963,40.51,1.35,34.090909090909086,45.0,2.0019,8,5.37,0.537,20.18,36.79,4,1.35,2.01,43.53,56.96,97.96,92.4,107,2026-07-31,21.0271,ok,5.3742,65.8,291,355.32,20.18,415.87,0.0,24.2,107,10.0,2.0005,1,1,0.2,0,False,False,False,-432.9,100.0,NEW,43,9.7,2,68.613,8,71.23,4,100.0,35.9087,0.7442,Weak,0.0,5,13.1098,3,0.82,46.28,32.8,13.636363636363635,46.9,RBLBANK,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,RVNL,,Construction,,NSE,PASS_combined,WATCH,False,20.4,41.14,,,223.95,226.52,222.1,225.48,225.48,4387522,31.35,76.39,11.75,48.45,66.32,59.6,49.13,29.74,73.72,56.16,50.61,53.386,False,False,0.0212,5.0,3.9955,2.22,5.0,1.9955,4132437,7.3,-5.22,13.58,False,0.0,2019-04-11,2026-07-31,-20.36,36.36363636363637,0.0,4.42,1.96,0.0887,100.0,100.0,100.0,1.8095,66.789,0.0008,0,1.17,1.0777,4.435,0.0,225.48,0.0,225.47999572753906,0.467,3.43,100.0,68.6,8.87,20.0,0.48,565,8,C,75.298,77.2727,4,6,,9.736,61.845,57.37,11,-82.89,77.27272727272727,0.009,Average,5,3.9955,0.0,0.7358,3,0.009,2.0023,53.87,15.198,-22.55,-0.45,-4.14,2.22,100.0,61.0,Average,10,5,Average,2.0,63.63636363636363,0.0,0.0041,-24.95,4.545454545454546,0.0,8.87,limited history: 7.3y (<10y) - lower confidence,0.9856,3.9955,16.71,2.6,100.0,86.7,2.0024,10,4.43,0.4922,10.0,100.0,5,2.6,0.02,35.5,42.7,43.88,56.75000000000001,138,,3.6491,ok,4.435,53.8,304,215.48,10.0,245.48,0.0,39.5,223,9.0,2.0,0,0,0.0,0,False,False,False,1939.74,100.0,WATCH,38,6.7,0,22.994,2,30.1,1,0.0,8.7538,0.9019,Strong,0.2162,10,8.3679,5,1.06,74.5,46.0,90.9090909090909,65.7,RVNL,7.3
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,SAIL,,Metals & Mining,,NSE,PASS_combined,WATCH,False,0.0,9.47,,,169.66,171.85,167.97,169.03,169.03,15516602,52.83,70.12,50.86,58.35,34.52,37.86,52.0,53.62,43.37,52.03,50.68,51.3545,True,False,4.2205,4.97,4.0,2.94,4.97,1.9966,13486652,6.6,-4.79,7.89,False,28.75,2018-01-01,2026-07-31,-26.01,13.636363636363635,0.0,3.88,2.3,0.1176,27.27272727272727,0.0,0.0,0.0,22.162,0.0,0,-0.01,1.3674,5.8747,0.0,169.03,0.0,169.02999877929688,-0.043,-0.28,40.909090909090914,0.0,11.76,19.87,0.36,453,9,C,57.204,81.8182,5,5,,13.4086,56.86,79.2,21,-91.32,90.9090909090909,1.2483,Average,7,3.9984,0.575,0.582,4,1.2483,2.0034,61.475,0.0,6.24,2.32,-4.59,0.91,40.909090909090914,0.0,Weak,6,3,Average,2.001,25.0,0.0,0.0,-9.76,22.727272727272727,25.6,11.7553,limited history: 8.6y (<10y) - lower confidence,1.3067,4.0,53.3,1.65,68.18181818181817,55.0,2.0035,10,5.87,0.6522,9.93,52.57,5,1.65,3.67,50.23,51.06,75.58,77.65,127,,12.9086,ok,5.8747,64.0,290,159.1,9.93,188.9,0.0,29.8,135,9.0,2.001,0,0,0.0,0,False,False,True,-128.73,100.0,WATCH,28,6.2,1,52.007,5,54.605,3,50.0,43.2717,0.6814,Weak,0.0,8,10.2261,4,1.15,85.08,35.5,31.818181818181817,50.7,SAIL,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,SUZLON,,Capital Goods,,NSE,PASS_combined,WATCH,False,6.13,24.02,,,47.56,48.18,47.13,48.01,48.01,56625863,80.34,31.58,2.75,18.13,46.94,40.43,38.3,41.51,44.15,49.75,42.56,46.154,False,False,-5.9748,1.6,4.003,3.34,1.6,2.003,72977244,5.3,-5.97,9.46,False,0.0,2018-01-01,2026-07-31,-22.41,22.727272727272727,0.0,1.05,2.19,0.1337,81.81818181818183,32.51,61.3,0.8196,26.468,-0.0288,0,1.29,1.8764,6.6861,0.0,48.01,0.0,48.0099983215332,0.148,0.78,77.27272727272727,15.6,13.37,6.42,0.34,528,6,C,62.227,59.0909,3,10,,18.5115,73.47,100.0,8,-88.89,86.36363636363636,-2.2934,Very Weak,1,4.0037,0.0,0.5206,1,-2.2934,1.9985,55.96,2.5489,-6.56,-7.73,-12.27,1.23,68.18181818181817,11.5,Average,7,4,Average,2.0,47.72727272727273,0.0,-0.4696,-12.47,13.636363636363635,18.8,13.3722,limited history: 8.6y (<10y) - lower confidence,1.91,4.003,73.69,1.58,50.0,52.7,1.9985,2,6.69,0.9557,3.21,48.89,1,1.58,-7.66,4.5,29.53,0.0,23.825000000000003,168,,0.6336,ok,6.6861,55.9,295,44.8,3.21,54.43,0.0,38.8,205,7.0,2.0,0,0,0.0,0,False,False,False,412.02,100.0,WATCH,28,5.3,0,5.508,1,10.44,1,0.0,1.1434,0.5984,Average,0.0478,10,17.141,5,0.78,41.58,43.8,86.36363636363636,62.6,SUZLON,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,TMPV,,Automobile and Auto Components,,NSE,PASS_combined,WATCH,False,1.6,18.33,,,335.55,341.95,334.5,339.75,339.75,8523128,17.7,59.05,14.16,56.91,29.24,28.0,34.53,26.44,38.04,34.22,33.15,33.6875,False,False,1.302,7.56,3.9955,2.23,7.56,1.9955,8153875,8.1,-3.88,6.35,False,0.0,2018-01-01,2026-07-31,-19.91,45.45454545454545,0.0,7.45,2.19,0.0891,59.09090909090909,8.48,16.0,0.1426,14.336,0.0003,0,1.66,1.0878,4.4533,0.0,339.75,0.0,339.75,0.041,0.34,63.63636363636363,6.8,8.91,30.26,0.4,514,2,D,52.076,18.1818,1,19,,5.4799,49.04,68.84,10,-81.94,72.72727272727273,0.5561,Average,6,3.9939,0.0,0.7328,3,0.5561,2.0022,38.375,1.1731,-4.7,1.89,-4.78,1.15,63.63636363636363,7.5,Weak,3,2,Weak,2.0,11.363636363636363,0.0,0.0198,0.71,40.909090909090914,51.8,8.9065,limited history: 8.6y (<10y) - lower confidence,0.6854,3.9955,17.21,1.64,63.63636363636363,54.7,2.0023,9,4.45,0.3423,15.13,52.05,5,1.64,1.24,40.42,50.91,75.02,77.27499999999999,124,,4.3839,ok,4.4533,57.8,297,324.62,15.13,370.01,0.0,23.9,123,13.0,2.0,0,0,0.0,0,False,False,False,173.53,100.0,WATCH,94,18.3,0,27.826,3,35.535,2,0.0,10.3821,0.8979,Weak,0.0168,6,8.4857,3,1.05,73.32,41.2,63.63636363636363,58.9,TMPV,8.6
1.0.0,20260731_180632,2026-07-31,18:06:32,2026-07-31 18:06:32.196548,VEDL,,Metals & Mining,,NSE,PASS_combined,WATCH,False,3.08,22.11,,,268.8,269.0,263.0,264.25,264.25,15443844,52.66,35.05,16.2,46.3,40.27,35.41,38.03,40.13,38.03,40.48,39.04,39.7585,False,False,5.759,7.6,3.9965,2.88,7.6,2.0,11896525,8.2,-4.43,7.22,False,0.0,2018-01-01,2026-07-31,-17.89,54.54545454545454,0.0,6.0,2.27,0.1151,68.18181818181817,16.33,30.8,0.3545,21.079,0.0042,0,-1.21,1.2522,5.7559,0.0,264.25,0.0,264.25,0.075,0.62,68.18181818181817,12.4,11.51,30.42,0.49,556,4,D,66.547,31.8182,2,16,,13.5722,59.695,79.12,11,-79.98,59.09090909090909,1.5382,Average,4,3.9972,0.0,0.5913,2,1.5382,1.9983,43.855,3.08,-48.17,-0.67,-9.23,1.25,72.72727272727273,12.5,Weak,5,3,Weak,2.0,25.0,0.0,0.1364,-13.05,9.090909090909092,17.4,11.5118,limited history: 8.6y (<10y) - lower confidence,0.9592,3.9965,50.14,1.63,59.09090909090909,54.3,1.9983,4,5.76,0.48,15.21,51.52,2,1.63,4.43,53.3,40.18,34.32,50.45,113,,4.1753,ok,5.7559,55.4,308,249.04,15.21,294.67,0.0,29.5,164,12.0,2.0,0,0,0.0,0,False,False,False,344.91,100.0,WATCH,84,15.1,0,29.818,3,31.25,2,0.0,16.2,0.6938,Average,0.04,9,8.8538,5,1.3,100.0,43.3,77.27272727272727,61.9,VEDL,8.6
